acquisition	objective	run_id	time_per_iteration	implementation
kg	ros	82	0.05760215520858765	DiceOptim
kg	ros	83	0.058222190274132626	DiceOptim
kg	ros	84	0.06072428001297845	DiceOptim
kg	ros	85	0.055986606015099416	DiceOptim
kg	ros	86	0.06330100854237874	DiceOptim
kg	ros	87	0.06082165757815043	DiceOptim
kg	ros	88	0.06110081368022494	DiceOptim
kg	ros	89	0.048294446070988976	DiceOptim
kg	ros	90	0.06619673119650947	DiceOptim
kg	ros	91	0.06589145488209194	DiceOptim
kg	ros	92	0.06424250205357869	DiceOptim
kg	ros	93	0.05944499161508348	DiceOptim
kg	ros	94	0.06357318798700969	DiceOptim
kg	ros	95	0.06348551061418321	DiceOptim
kg	ros	96	0.050846782260470916	DiceOptim
kg	ros	97	0.05101994064119127	DiceOptim
kg	ros	98	0.06444654968049791	DiceOptim
kg	ros	99	0.060186724265416464	DiceOptim
random	h6	0	0.0020902236302693684	DiceOptim
random	h6	1	0.0014638106028238933	DiceOptim
random	h6	2	0.0015734990437825521	DiceOptim
random	h6	3	0.0010545174280802408	DiceOptim
random	h6	4	0.0012441635131835937	DiceOptim
random	h6	5	0.001630266507466634	DiceOptim
random	h6	6	0.0020760059356689452	DiceOptim
random	h6	7	0.001567530632019043	DiceOptim
random	h6	8	0.001657875378926595	DiceOptim
random	h6	9	0.0010581811269124348	DiceOptim
random	h6	10	0.0014105558395385743	DiceOptim
random	h6	11	0.002658979098002116	DiceOptim
random	h6	12	0.001436916987101237	DiceOptim
random	h6	13	0.0016680161158243816	DiceOptim
random	h6	14	0.0013794501622517903	DiceOptim
random	h6	15	0.0011347373326619466	DiceOptim
random	h6	16	0.0017522573471069336	DiceOptim
random	h6	17	0.0012389898300170898	DiceOptim
random	h6	18	0.0010640700658162436	DiceOptim
random	h6	19	0.002191480000813802	DiceOptim
random	h6	20	0.0014207601547241212	DiceOptim
random	h6	21	0.0016518751780192056	DiceOptim
random	h6	22	0.001273036003112793	DiceOptim
random	h6	23	0.001535336176554362	DiceOptim
random	h6	24	0.0013039509455362956	DiceOptim
random	h6	25	0.0012149333953857422	DiceOptim
random	h6	26	0.001034855842590332	DiceOptim
random	h6	27	0.0011312166849772136	DiceOptim
random	h6	28	0.0013541618982950846	DiceOptim
random	h6	29	0.001964974403381348	DiceOptim
random	h6	30	0.0015670696894327799	DiceOptim
random	h6	31	0.0015044212341308594	DiceOptim
random	h6	32	0.0016930182774861655	DiceOptim
random	h6	33	0.0022548993428548178	DiceOptim
random	h6	34	0.0014890511830647787	DiceOptim
random	h6	35	0.001301423708597819	DiceOptim
random	h6	36	0.001489400863647461	DiceOptim
random	h6	37	0.0014467636744181316	DiceOptim
random	h6	38	0.0015269915262858074	DiceOptim
random	h6	39	0.0012000401814778645	DiceOptim
random	h6	40	0.0012430906295776366	DiceOptim
random	h6	41	0.0018073399861653647	DiceOptim
random	h6	42	0.0014331579208374024	DiceOptim
random	h6	43	0.0015494982401529948	DiceOptim
random	h6	44	0.002388763427734375	DiceOptim
random	h6	45	0.0013196945190429687	DiceOptim
random	h6	46	0.001562801996866862	DiceOptim
random	h6	47	0.0013940175374348958	DiceOptim
random	h6	48	0.001757351557413737	DiceOptim
random	h6	49	0.0017036914825439454	DiceOptim
random	h6	50	0.0013905604680379232	DiceOptim
random	h6	51	0.0013796567916870117	DiceOptim
random	h6	52	0.0019622166951497396	DiceOptim
random	h6	53	0.0012113014856974284	DiceOptim
random	h6	54	0.0014050722122192383	DiceOptim
random	h6	55	0.0014193216959635417	DiceOptim
random	h6	56	0.0015727440516153971	DiceOptim
random	h6	57	0.0015455722808837891	DiceOptim
random	h6	58	0.0011638402938842773	DiceOptim
random	h6	59	0.0011985222498575845	DiceOptim
random	h6	60	0.0011805295944213867	DiceOptim
random	h6	61	0.0016415834426879883	DiceOptim
random	h6	62	0.0010619004567464193	DiceOptim
random	h6	63	0.0012835343678792319	DiceOptim
random	h6	64	0.0014006535212198893	DiceOptim
random	h6	65	0.001851352055867513	DiceOptim
random	h6	66	9.883801142374674e-4	DiceOptim
random	h6	67	0.0017081499099731445	DiceOptim
random	h6	68	0.0014754613240559897	DiceOptim
random	h6	69	0.0015957911809285482	DiceOptim
random	h6	70	0.0016699393590291342	DiceOptim
random	h6	71	0.001164412498474121	DiceOptim
random	h6	72	0.0012122551600138346	DiceOptim
random	h6	73	0.0015996217727661133	DiceOptim
random	h6	74	0.0011449813842773437	DiceOptim
random	h6	75	0.0011175076166788738	DiceOptim
random	h6	76	0.001255647341410319	DiceOptim
random	h6	77	0.0013142029444376628	DiceOptim
random	h6	78	0.001718425750732422	DiceOptim
random	h6	79	0.0011165936787923176	DiceOptim
random	h6	80	0.0013983885447184244	DiceOptim
random	h6	81	0.0014087518056233725	DiceOptim
random	h6	82	0.0017776807149251302	DiceOptim
random	h6	83	0.0011706829071044921	DiceOptim
random	h6	84	0.001129889488220215	DiceOptim
random	h6	85	0.001253199577331543	DiceOptim
random	h6	86	0.0012867450714111328	DiceOptim
random	h6	87	0.004509989420572917	DiceOptim
random	h6	88	0.0014225403467814127	DiceOptim
random	h6	89	0.0015368938446044921	DiceOptim
random	h6	90	0.0015744527180989584	DiceOptim
random	h6	91	0.0020272175470987955	DiceOptim
random	h6	92	0.001018857955932617	DiceOptim
random	h6	93	0.0019165833791097006	DiceOptim
random	h6	94	0.001580230394999186	DiceOptim
random	h6	95	0.001447606086730957	DiceOptim
random	h6	96	0.002280155817667643	DiceOptim
random	h6	97	0.0011501232782999673	DiceOptim
random	h6	98	0.0013297080993652343	DiceOptim
random	h6	99	0.0016273816426595053	DiceOptim
random	gp	0	9.039560953776042e-4	DiceOptim
random	gp	1	8.81346066792806e-4	DiceOptim
random	gp	2	8.350133895874024e-4	DiceOptim
random	gp	3	8.550564448038737e-4	DiceOptim
random	gp	4	9.585142135620118e-4	DiceOptim
random	gp	5	8.975664774576823e-4	DiceOptim
random	gp	6	9.000937143961589e-4	DiceOptim
random	gp	7	8.366266886393229e-4	DiceOptim
random	gp	8	8.795579274495442e-4	DiceOptim
random	gp	9	9.020805358886719e-4	DiceOptim
random	gp	10	9.997924168904623e-4	DiceOptim
random	gp	11	8.958896001180013e-4	DiceOptim
random	gp	12	8.099555969238281e-4	DiceOptim
random	gp	13	8.382161458333333e-4	DiceOptim
random	gp	14	8.477131525675456e-4	DiceOptim
random	gp	15	8.312702178955078e-4	DiceOptim
random	gp	16	8.510986963907878e-4	DiceOptim
random	gp	17	0.0011763334274291991	DiceOptim
random	gp	18	7.951974868774414e-4	DiceOptim
random	gp	19	8.641719818115234e-4	DiceOptim
random	gp	20	8.62288475036621e-4	DiceOptim
random	gp	21	9.328206380208333e-4	DiceOptim
random	gp	22	8.423646291097005e-4	DiceOptim
random	gp	23	9.317318598429362e-4	DiceOptim
random	gp	24	9.610573450724284e-4	DiceOptim
random	gp	25	9.421904881795248e-4	DiceOptim
random	gp	26	8.726755777994792e-4	DiceOptim
random	gp	27	9.694099426269531e-4	DiceOptim
random	gp	28	8.697032928466797e-4	DiceOptim
random	gp	29	7.487932840983073e-4	DiceOptim
random	gp	30	9.693702061971029e-4	DiceOptim
random	gp	31	8.511225382486979e-4	DiceOptim
random	gp	32	8.597215016682943e-4	DiceOptim
random	gp	33	9.534120559692383e-4	DiceOptim
random	gp	34	8.481979370117187e-4	DiceOptim
random	gp	35	8.282184600830079e-4	DiceOptim
random	gp	36	8.546670277913411e-4	DiceOptim
random	gp	37	0.0010469675064086914	DiceOptim
random	gp	38	8.174578348795573e-4	DiceOptim
random	gp	39	8.342663447062174e-4	DiceOptim
random	gp	40	8.271296819051106e-4	DiceOptim
random	gp	41	8.578062057495117e-4	DiceOptim
random	gp	42	8.524576822916667e-4	DiceOptim
random	gp	43	0.0011593262354532877	DiceOptim
random	gp	44	8.981863657633464e-4	DiceOptim
random	gp	45	9.539286295572917e-4	DiceOptim
random	gp	46	9.643634160359701e-4	DiceOptim
random	gp	47	0.0010364611943562826	DiceOptim
random	gp	48	8.328119913736979e-4	DiceOptim
random	gp	49	8.917172749837239e-4	DiceOptim
random	gp	50	0.001038813591003418	DiceOptim
random	gp	51	8.764108022054037e-4	DiceOptim
random	gp	52	8.955955505371094e-4	DiceOptim
random	gp	53	8.481423060099284e-4	DiceOptim
random	gp	54	8.783102035522461e-4	DiceOptim
random	gp	55	9.926239649454753e-4	DiceOptim
random	gp	56	9.591817855834961e-4	DiceOptim
random	gp	57	9.874502817789714e-4	DiceOptim
random	gp	58	0.00092601776123046875	DiceOptim
random	gp	59	9.046316146850586e-4	DiceOptim
random	gp	60	8.174896240234375e-4	DiceOptim
random	gp	61	8.286635080973307e-4	DiceOptim
random	gp	62	8.389155069986979e-4	DiceOptim
random	gp	63	9.62980588277181e-4	DiceOptim
random	gp	64	8.404016494750977e-4	DiceOptim
random	gp	65	8.516232172648112e-4	DiceOptim
random	gp	66	9.140888849894206e-4	DiceOptim
random	gp	67	9.041309356689453e-4	DiceOptim
random	gp	68	0.0010208606719970704	DiceOptim
random	gp	69	9.731451670328776e-4	DiceOptim
random	gp	70	8.687416712443034e-4	DiceOptim
random	gp	71	8.651812871297201e-4	DiceOptim
random	gp	72	8.595784505208334e-4	DiceOptim
random	gp	73	8.638699849446615e-4	DiceOptim
random	gp	74	9.26669438680013e-4	DiceOptim
random	gp	75	8.60905647277832e-4	DiceOptim
random	gp	76	9.531815846761068e-4	DiceOptim
random	gp	77	8.835395177205404e-4	DiceOptim
random	gp	78	9.7962220509847e-4	DiceOptim
random	gp	79	8.278608322143555e-4	DiceOptim
random	gp	80	9.910345077514648e-4	DiceOptim
random	gp	81	9.670098622639974e-4	DiceOptim
random	gp	82	0.001067813237508138	DiceOptim
random	gp	83	9.87696647644043e-4	DiceOptim
random	gp	84	0.0010743141174316406	DiceOptim
random	gp	85	8.772532145182292e-4	DiceOptim
random	gp	86	0.0010436216990152994	DiceOptim
random	gp	87	9.275674819946289e-4	DiceOptim
random	gp	88	0.0010408242543538412	DiceOptim
random	gp	89	8.444945017496745e-4	DiceOptim
random	gp	90	8.476177851359049e-4	DiceOptim
random	gp	91	9.200572967529297e-4	DiceOptim
random	gp	92	8.677244186401367e-4	DiceOptim
random	gp	93	8.460839589436848e-4	DiceOptim
random	gp	94	8.91733169555664e-4	DiceOptim
random	gp	95	8.687734603881836e-4	DiceOptim
random	gp	96	8.664290110270182e-4	DiceOptim
random	gp	97	8.19857915242513e-4	DiceOptim
random	gp	98	9.997049967447917e-4	DiceOptim
random	gp	99	8.719523747762044e-4	DiceOptim
random	ros	0	0.0012133359909057618	DiceOptim
random	ros	1	0.0010528882344563802	DiceOptim
random	ros	2	0.001303275426228841	DiceOptim
random	ros	3	0.0010245482126871744	DiceOptim
random	ros	4	0.0010496854782104492	DiceOptim
random	ros	5	9.988307952880859e-4	DiceOptim
random	ros	6	0.0012299378712972006	DiceOptim
random	ros	7	0.0014249165852864584	DiceOptim
random	ros	8	0.0010624249776204427	DiceOptim
random	ros	9	0.0011282841364542644	DiceOptim
random	ros	10	0.0011609792709350586	DiceOptim
random	ros	11	0.0011928558349609375	DiceOptim
random	ros	12	9.327888488769531e-4	DiceOptim
random	ros	13	0.0010318279266357422	DiceOptim
random	ros	14	9.85399881998698e-4	DiceOptim
random	ros	15	0.001086886723836263	DiceOptim
random	ros	16	0.0010203202565511069	DiceOptim
random	ros	17	0.0015329202016194662	DiceOptim
random	ros	18	0.0011131207148234049	DiceOptim
random	ros	19	9.858051935831705e-4	DiceOptim
random	ros	20	0.0010462284088134765	DiceOptim
random	ros	21	9.571154912312826e-4	DiceOptim
random	ros	22	0.001151577631632487	DiceOptim
random	ros	23	0.00092601776123046875	DiceOptim
random	ros	24	0.0013035615285237631	DiceOptim
random	ros	25	0.00110931396484375	DiceOptim
random	ros	26	0.0010293324788411458	DiceOptim
random	ros	27	0.001222078005472819	DiceOptim
random	ros	28	0.0011956135431925455	DiceOptim
random	ros	29	9.891827901204427e-4	DiceOptim
random	ros	30	0.0010149002075195313	DiceOptim
random	ros	31	0.00113983154296875	DiceOptim
random	ros	32	0.0011055787404378255	DiceOptim
random	ros	33	0.001091758410135905	DiceOptim
random	ros	34	0.0010674953460693359	DiceOptim
random	ros	35	9.760856628417969e-4	DiceOptim
random	ros	36	0.001261456807454427	DiceOptim
random	ros	37	0.0012896219889322917	DiceOptim
random	ros	38	0.0012141227722167968	DiceOptim
random	ros	39	0.0010648488998413086	DiceOptim
random	ros	40	9.69552993774414e-4	DiceOptim
random	ros	41	0.0012595335642496745	DiceOptim
random	ros	42	0.0011748075485229492	DiceOptim
random	ros	43	0.0012022892634073893	DiceOptim
random	ros	44	0.0012169202168782552	DiceOptim
random	ros	45	9.453296661376953e-4	DiceOptim
random	ros	46	9.87402598063151e-4	DiceOptim
random	ros	47	9.478012720743815e-4	DiceOptim
random	ros	48	0.0012930234273274739	DiceOptim
random	ros	49	0.0012125889460245767	DiceOptim
random	ros	50	9.274880091349283e-4	DiceOptim
random	ros	51	0.0010292847951253255	DiceOptim
random	ros	52	0.0014124711354573567	DiceOptim
random	ros	53	0.0012090682983398437	DiceOptim
random	ros	54	0.001209402084350586	DiceOptim
random	ros	55	0.0010286251703898112	DiceOptim
random	ros	56	0.0010943810145060222	DiceOptim
random	ros	57	0.0010474205017089843	DiceOptim
random	ros	58	0.0012066761652628581	DiceOptim
random	ros	59	9.968201319376627e-4	DiceOptim
random	ros	60	0.0012948910395304363	DiceOptim
random	ros	61	0.0010114351908365885	DiceOptim
random	ros	62	0.0010004520416259765	DiceOptim
random	ros	63	0.0011673212051391602	DiceOptim
random	ros	64	0.0010741233825683593	DiceOptim
random	ros	65	0.0011853456497192382	DiceOptim
random	ros	66	9.700695673624675e-4	DiceOptim
random	ros	67	0.0012471993764241536	DiceOptim
random	ros	68	0.0014652331670125325	DiceOptim
random	ros	69	0.0010370651880900065	DiceOptim
random	ros	70	0.0015490214029947917	DiceOptim
random	ros	71	9.990851084391275e-4	DiceOptim
random	ros	72	9.90605354309082e-4	DiceOptim
random	ros	73	0.001300795873006185	DiceOptim
random	ros	74	0.0011164267857869466	DiceOptim
random	ros	75	0.001024166742960612	DiceOptim
random	ros	76	0.0011568228403727213	DiceOptim
random	ros	77	0.0011225541432698567	DiceOptim
random	ros	78	0.0011405229568481445	DiceOptim
random	ros	79	0.0011252721150716146	DiceOptim
random	ros	80	0.001018055280049642	DiceOptim
random	ros	81	0.001170984903971354	DiceOptim
random	ros	82	0.0012720584869384765	DiceOptim
random	ros	83	0.001099244753519694	DiceOptim
random	ros	84	0.001049510637919108	DiceOptim
random	ros	85	9.535789489746094e-4	DiceOptim
random	ros	86	0.0012312650680541993	DiceOptim
random	ros	87	0.0010097742080688477	DiceOptim
random	ros	88	0.001082007090250651	DiceOptim
random	ros	89	0.0010541915893554688	DiceOptim
random	ros	90	0.0010364135106404623	DiceOptim
random	ros	91	0.001037287712097168	DiceOptim
random	ros	92	0.0012291431427001952	DiceOptim
random	ros	93	0.0011829614639282226	DiceOptim
random	ros	94	0.0011118412017822265	DiceOptim
random	ros	95	0.0010702927907307942	DiceOptim
random	ros	96	0.0010947942733764648	DiceOptim
random	ros	97	0.0013363917668660482	DiceOptim
random	ros	98	0.001014542579650879	DiceOptim
random	ros	99	0.0010641256968180338	DiceOptim
